smiles_1,associating,m,sigma,epsilon_k,mu,epsilonAB,KAB,total_residual,mean_residual,max_residual,m_error,sigma_error,epsilon_k_error,mu_error,epsilonAB_error,KAB_error,#DDB
CCCC(C)(C)C,False,3.0174688919587775,3.9802974498735426,243.29543457568664,0.08233103901147842,0.0,0.0,0.5495864682724098,0.0034565186683799356,0.5,0.006919806543832732,0.002681855492179254,0.35105359518519774,0,0.0,0,1090
CCC(C)(C)CC,False,2.867894755740978,4.044032460854079,255.71890586838452,0.07314187288284302,0.0,0.0,0.5664337706742537,0.00393356785190454,0.5,0.00987501855320298,0.004200972742006536,0.5472454344650642,0,0.0,0,1242
CCCCCC(C)C,False,3.669509865870062,3.8788112746044896,242.39664144524417,0.14122100174427032,0.0,0.0,0.8738751470085755,0.007343488630324164,0.5,0.011581492051232102,0.004188751285461044,0.43180466030408443,0,0.0,0,1241
CCCCC(C)CC,False,3.6197245018365845,3.888844964211391,245.23970667230353,0.06293672323226929,0.0,0.0,1.1015562726730852,0.008282377990023198,0.5,0.018056846202658836,0.006676577024441006,0.6820643917274907,0,0.0,0,627
CCCC(C)CCC,False,3.6317353670379,3.8781974388730944,244.09898044970075,0.06939232349395752,0.0,0.0,0.5523857089730477,0.005067758797917869,0.5,0.008577418797424293,0.0031030125571779167,0.32669348741271514,0,0.0,0,1094
CCCC(CC)CC,False,3.5526791746068698,3.8947368471117576,247.7466648183612,0.016461651772260666,0.0,0.0,0.5223180576286858,0.005498084817144061,0.5,0.009317050231983419,0.00346629187123807,0.3673871908461563,0,0.0,0,3783
CCCCC(C)(C)C,False,3.3874536682232685,3.9819439812698034,245.3522315686725,0.1554931402206421,0.0,0.0,0.44267107299202263,0.00491856747768914,0.5,0.008555952128222855,0.0031760934829092513,0.37385735994723357,0,0.0,0,1279
CCCC(C)C(C)C,False,3.433821335816004,3.9419773797434137,250.10137433329203,0.04871427267789841,0.0,0.0,0.6755277155139149,0.007186465058658669,0.5,0.013414614166172826,0.004868481625469922,0.5875665803455189,0,0.0,0,1347
CCC(C)CC(C)C,False,3.462881508211945,3.963010719669501,244.07351658805334,0.0957360789179802,0.0,0.0,0.8211860256092594,0.008211860256092593,0.5,0.012533034132119798,0.004934539778168619,0.49329375296120365,0,0.0,0,762
CC(C)CCC(C)C,False,3.527530786451203,3.929548642167236,241.72830975708575,0.048580966889858246,0.0,0.0,1.7616511125771008,0.008080968406316976,0.5,0.013484922509766892,0.004487179817235986,0.5829496678597683,0,0.0,0,1283
CCCC(C)(C)CC,False,3.2413210011985236,4.018386592858102,255.36266254328635,0.11344853788614273,0.0,0.0,0.4923379705757782,0.0056590571330549224,0.5,0.010232027032020207,0.0039319515583855795,0.4880744175729163,0,0.0,0,2927
CCC(C)C(C)CC,False,3.3701077788983707,3.9528281156286686,254.4640009925096,0.08201902359724045,0.0,0.0,0.5864295834088157,0.006515884260097952,0.5,0.012468430150434407,0.004587232390787518,0.5670620733472622,0,0.0,0,1205
CCC(CC)C(C)C,False,3.3170461177779527,3.9709995784313925,255.17164111656217,0.0613333098590374,0.0,0.0,0.6107857349457599,0.006940746988019999,0.5,0.013155495728065883,0.004912623552358504,0.6120117110102667,0,0.0,0,3147
CCC(C)(CC)CC,False,3.104403900940185,4.062086339089422,266.4563821208785,0.06437074393033981,0.0,0.0,0.3306577863808817,0.0036336020481415572,0.5,0.005929456977936485,0.002460823265372897,0.304861384898745,0,0.0,0,3327
CCC(C)C(C)(C)C,False,3.1132660969649946,4.064895851362627,259.6304852018148,0.11922700703144073,0.0,0.0,0.6623774659980346,0.007359749622200385,0.5,0.025712428579970345,0.010203408804660048,1.3159702400269548,0,0.0,0,2020
CCC(C)(C)C(C)C,False,3.030365439426893,4.09564170583914,267.2982771303751,0.0851229801774025,0.0,0.0,0.731306104325634,0.007948979394843849,0.5,0.016387874548238347,0.006684775523788884,0.8922273155093657,0,0.0,0,3411
CC(C)C(C)C(C)C,False,3.214505829133751,4.020922605639648,257.81243710368597,0.07111314684152603,0.0,0.0,0.4144869440108865,0.0032381792500850506,0.5,0.005270928581276049,0.0022588782528239434,0.23735895142391855,0,0.0,0,726
CC1CCCC1,False,2.653839666885296,3.8011141310582435,262.76029518238954,0.1536872833967209,0.0,0.0,1.9650032748547086,0.004486308846700248,0.5,0.01665374953821161,0.008226040403308117,0.9762603339001216,0,0.0,0,55
C[C@@H]1CCCC[C@@H]1C,False,2.8953422901438035,4.0373171518988515,288.55975425735926,0.15590043365955353,0.0,0.0,0.10679410972330683,0.0023732024382957075,0.5,0.010708348279143501,0.00506344881628781,0.6295188920210806,0,0.0,0,844
CCCc1ccccc1,False,3.4229169720108485,3.817771976233563,283.74612880892846,1.6205894947052002,0.0,0.0,1.709395351758363,0.007987828746534408,0.5,0.017188657560485807,0.006819101082175396,0.7876710114694007,0,0.0,0,369
CCOC(C)(C)C,False,3.5238441737594806,3.6663835672048783,220.98512805749647,0.47719451785087585,0.0,0.0,7.579451257360192,0.014140767271194388,0.5,0.03226934871273122,0.011473212049079005,1.1533697150366098,0,0.0,0,1409
CC(=O)CC(C)=O,False,1.9648758816562406,4.19443071532676,382.2234864440173,0.08566291630268097,0.0,0.0,12.247862090459462,0.05211856208706154,0.5,0.052507213042721185,0.03312409740775123,6.569066055079271,0,0.0,0,816
CCC(CC)CC,False,3.173306491788499,3.8906753226139297,247.736389080716,0.02723764069378376,0.0,0.0,0.5922477221330582,0.004935397684442152,0.5,0.0077324553750724246,0.0028922468917745724,0.3712684926673301,0,0.0,0,1916
CCCCC(C)C,False,3.305126605705627,3.867276435077531,239.40860881518208,0.07798468321561813,0.0,0.0,1.555603204858491,0.01215315003795696,0.5,0.03495570791387239,0.013704219963355949,1.4642348164517152,0,0.0,0,760
CC(C)CC(C)C,False,3.1269122223802284,3.9354588902544165,239.49726414637928,0.047803040593862534,0.0,0.0,0.9177439818637265,0.006698861181487055,0.5,0.011123915533062823,0.004797076076690393,0.4861121128951956,0,0.0,0,74
CCC(CC)(CC)CC,False,3.267521457177945,4.123762092441955,276.83960120567895,2.693861461011693e-06,0.0,0.0,0.04996712968589623,0.001063130418848856,0.5,0.0068279251204560526,0.003103922209837468,0.3225710801851555,0,0.0,0,2224
CC(C)CC1CCCCC1,False,3.5998883691468255,4.060226380075088,278.840001325681,0.34239137172698975,0.0,0.0,0.010578448190362537,0.000258010931472257,0.5,0.001125081130161269,0.00044821264670308623,0.047946987333213134,0,0.0,0,9843
CC(C)(C)C1CCCCC1,False,3.4751629395324186,4.082342855537404,284.5630806777237,0.4218800365924835,0.0,0.0,0.3860785305607257,0.007424587126167803,0.5,0.050021575597466464,0.02091801263141504,2.257315786952843,0,0.0,0,4500
CCCCc1ccccc1,False,3.7904504966144668,3.8406242310674212,281.84429523343505,1.8728537559509277,0.0,0.0,2.5227816555236844,0.011016513779579408,0.5,0.030003828959963418,0.010763994610660585,1.202885368888501,0,0.0,0,116
CC(C)Cc1ccccc1,False,3.7579865096150056,3.8533198400880453,275.562311456367,1.8915233612060547,0.0,0.0,1.0895038616710637,0.01676159787186252,0.5,0.06301240141218714,0.02272690598307225,2.5085351486770104,0,0.0,0,1213
CCC(C)c1ccccc1,False,3.53335072097072,3.926969455725317,286.01551899963454,1.5988447666168213,0.0,0.0,0.9723569296208726,0.006397085063295215,0.5,0.021669187710401015,0.008467066836224762,0.9638210976370598,0,0.0,0,474
CCc1ccccc1CC,False,3.7636066729373154,3.822996115122738,284.1977203558452,1.301862120628357,0.0,0.0,0.03685613109337399,0.0008571193277528835,0.5,0.0047245980926948275,0.0016616865698964127,0.1967383229731967,0,0.0,0,3225
CCc1cccc(CC)c1,False,3.857686528979423,3.810504720428316,278.72110561695933,0.8222122192382812,0.0,0.0,0.0364674233318302,0.0006287486781350035,0.5,0.004040880912297406,0.0014188598230983082,0.15693236216012282,0,0.0,0,1512
CCc1ccc(CC)cc1,False,3.7975341320200884,3.8370073194831353,282.58237809651246,0.35924962162971497,0.0,0.0,0.2252452964898466,0.004504905929796932,0.5,0.02406655007727816,0.008420875413485296,1.0069659652658498,0,0.0,0,1513
CCCCCCN,True,4.6019864511812045,3.3540565829876976,228.24036578294934,1.2764778137207031,103.65040957229255,0.01,0.5406710016367828,0.021626840065471314,0.5,5.193484014125458,1.770260083644173,35.464743705527844,0,282931.8692925152,0,105
CCCCCCCCN,True,3.6954766246206248,3.9764707554646606,275.19717942942566,1.6943813562393188,1660.850345005994,0.01,0.7912867912009505,0.014130121271445544,0.5,1.128237570015489,0.4496631388342615,35.90207011125266,0,488.84581013121425,0,1147
Cc1ccc(O)cc1,True,3.9319635715247374,3.3641763888533247,293.9988142541976,1.2476271390914917,1804.3607965325466,0.01,7.150574714139601,0.011551816985685947,0.5,0.06372170684741328,0.020121140783860007,2.0149717049769413,0,34.41546176666994,0,132
CC(C)CC(=O)O,True,4.598279819560678,3.2230521010716355,250.0495625569846,1.9900131225585938,2104.086254324179,0.01,3.674248278840957,0.026433440854970913,0.5,0.5196921351320581,0.13285324238083834,10.6512819260985,0,151.9481888456644,0,718
C=C(C)[C@@H]1CC=C(C)CC1,False,3.9016385544151158,3.8371075884537746,274.18150093380166,0.12580743432044983,0.0,0.0,0.7586141941363452,0.009251392611418845,0.5,0.058477438374488745,0.020316252952968804,2.179051922568991,0,0.0,0,3810
CC(O)CCO,True,4.268393552496108,3.1098026771155434,276.1354552332724,1.0410693883895874,2682.9969133829372,0.01,2.7194503956375864,0.012767372749472237,0.5,0.38344131855194213,0.09876810572021374,8.07272301663289,0,120.61875506771915,0,1143
OCCOCCO,True,3.7271790609816815,3.3501033110357983,324.64460219438115,0.8387168049812317,2550.665879643507,0.01,15.861398649529441,0.04518916994167932,0.5,1.2320783423476025,0.3931418833645698,41.905799109535344,0,421.2682867553921,0,463
ClC(Cl)=C(Cl)Cl,False,2.659144752123339,3.727805763591655,305.5786468723228,7.594170625679908e-08,0.0,0.0,3.040077087720133,0.011095171852993186,0.5,0.023414316127573644,0.011279065440728682,1.602649007380405,0,0.0,0,164
CCC(C)C(C)C,False,3.059776066749497,3.9360741094316847,249.96100646458993,0.08722158521413803,0.0,0.0,1.0745629615978407,0.005116966483799242,0.5,0.0074545926152189655,0.0032192874529222643,0.353479568125403,0,0.0,0,304
CCC,False,2.0001733462157967,3.614478527523645,208.24465519857392,0.034119296818971634,0.0,0.0,23.005825715203883,0.009490852192740876,0.5,0.008959284024513568,0.0026511651472832807,0.64720611080325,0,0.0,0,237
CCCC,False,2.3156238007555627,3.7118564249790875,223.8008517046311,9.883909797281376e-07,0.0,0.0,12.393201308635305,0.009735429150538339,0.5,0.008448087614370365,0.0032733884454282033,0.5350758516128221,0,0.0,0,41
CCc1ccccc1,False,3.046105916202763,3.7945569555385013,289.31498529757755,1.0260893106460571,0.0,0.0,5.964486509158176,0.005553525613741318,0.5,0.005244144404093263,0.0022045330979405136,0.29082554421385864,0,0.0,0,25
CC(Cl)Cl,False,2.728224013599013,3.395072596806899,254.37249260248038,0.12235982716083527,0.0,0.0,5.285993644854203,0.018612653679064096,0.5,0.02033867060430408,0.007390556591881176,1.1917908223149536,0,0.0,0,67
CC(C)(Cl)Cl,False,2.6563162368545985,3.688452863100903,263.04266468862863,0.23926571011543274,0.0,0.0,0.16795289213372952,0.0034276100435455003,0.5,0.028089322203184264,0.013759470258196052,1.623994402473637,0,0.0,0,2304
ClCCCCl,False,2.8587535484823006,3.5550245595036403,295.2048032350698,0.06692291051149368,0.0,0.0,0.6033305501435193,0.0052011254322717184,0.5,0.03137647786891106,0.013870660517196572,1.8791410897421685,0,0.0,0,696
CCC(Cl)Cl,False,2.749107206696243,3.6251306008403805,274.1413999793099,0.17981693148612976,0.0,0.0,0.2189678858946347,0.004760171432492058,0.5,0.04226351014720711,0.019696375322352026,2.4565402666497946,0,0.0,0,2930
C1CCOC1,False,2.5225250877213288,3.4794388062716974,273.94140858042715,0.7048534154891968,0.0,0.0,8.395007588815883,0.008753918236512913,0.5,0.010088605451347871,0.004837689521056759,0.6552638641147678,0,0.0,0,159
O=C1CCCO1,False,2.6227341098466432,3.481543046344929,387.14214361947165,1.361432671546936,0.0,0.0,12.92864834221747,0.05298626369761258,0.5,0.07530933146292883,0.03419404676253414,6.5983557565114745,0,0.0,0,625
CCCC/C(C(=O)[O-])=C(\CCCC)C(=O)[O-],False,7.357136457432967,3.4959423400705756,243.13553123359088,4.190051078796387,0.0,0.0,1.0205960906151152,0.06003506415383031,0.5,0.7694277698773601,0.13280118381917216,11.141406054224717,0,0.0,0,1883
CN1CCCC1=O,False,3.2275862087247513,3.4881027328876364,337.40720004631106,0.9831891655921936,0.0,0.0,9.423053645697717,0.016080296323716242,0.5,0.0317677711871403,0.0120810886492023,1.8909283256568217,0,0.0,0,284
CCCO,True,2.643259281161983,3.3852785164669807,246.9173573144202,0.7728723287582397,2426.607469864637,0.01,26.45474658023191,0.008742480694062098,0.5,0.017423977951341776,0.007724776370760242,0.37080177637407136,0,6.611088970773192,0,140
CC(C)O,True,2.814133943862039,3.3180028406674156,226.52976545983066,0.5979202389717102,2387.230284643091,0.01,20.858985216427172,0.007699883800822138,0.5,0.016846294950552395,0.006868854910465907,0.2690391836633684,0,6.272555900700002,0,95
CN(C)C=O,False,2.8510776644199347,3.358658884931492,326.9300134172544,0.9204233288764954,0.0,0.0,16.857195340590454,0.020658327623272615,0.5,0.04090814205171793,0.017066158600010227,2.737085982020676,0,0.0,0,72
CCCCOCCO,True,4.9039213831340165,3.30358306057198,245.37582095224403,1.2973867654800415,106.49259138658928,0.01,2.751468654092387,0.01368889877657904,0.5,0.8740349460782952,0.2754224109915019,6.26898502193042,0,54780.31351827196,0,38
CCO,True,1.7064501125880822,3.6017584719789117,252.01562302972124,0.566896915435791,2730.4141105744834,0.01,40.66122151038856,0.007576154557553299,0.5,0.0060150374445010115,0.004026801518214555,0.31273523305014345,0,5.943824903688939,0,11
CN(C)CCN(C)C,False,3.811012468915998,3.7217014058477447,241.3407356103856,0.49558714032173157,0.0,0.0,1.5451995047164482,0.028094536449389966,0.5,0.15403245514489197,0.05361103523890051,5.359197642365515,0,0.0,0,2841
CCI,False,1.89065294222697,3.8552239483157913,331.73360342221235,0.03810814023017883,0.0,0.0,4.535948504665145,0.02438681991755454,0.5,0.07851613107030689,0.05442632099541259,8.579660300114046,0,0.0,0,9
CCCCBr,False,2.8711347799286155,3.6695748514230733,275.4746134624164,0.6938693523406982,0.0,0.0,1.2467214320076498,0.01013594660168821,0.5,0.047296905570823826,0.021433664422877075,2.629870534652187,0,0.0,0,36
CC(O)CO,True,2.279931116469477,3.5565265481315014,262.1501669600051,0.9516812562942505,3999.999999935645,0.01,10.960719643287115,0.01971352453828618,0.5,0.054268172510791274,0.023408747691519006,5.515231074668083,0,6.689668966382094,0,282
CNC(C)=O,True,4.43727015377457,2.902803183294671,290.53418001896193,0.5353888869285583,1371.404964641262,0.01,1.5492816407027021,0.012699029841825428,0.5,0.19158836002931096,0.049184545731765325,5.334459514435769,0,235.70618179728976,0,293
CNC=O,True,3.429311365691191,2.9104217783777746,337.2046380084558,0.6981163024902344,4.365173111864351e-05,0.01,2.259456088072063,0.021116412038056663,0.5,0.4736827966346099,0.20498822685571075,3.961200562658794,0,52697.92325986864,0,226
CC/C(C)=N/O,True,3.5589199130537494,3.3408960779257435,262.6035097352477,1.875600814819336,2262.7892782557365,0.01,0.22917187727609917,0.00603083887568682,0.5,0.7673438214342782,0.2575542134303054,19.48883834833856,0,225.47747526491887,0,45
C=CCCCCCCCCCCCCCCCC,False,8.0961605734196,3.7944327876129815,244.3132198332437,0.9993983507156372,0.0,0.0,0.7819172593324721,0.023694462404014308,0.5,0.21896253746549146,0.03729266418298292,2.8254450909202546,0,0.0,0,131
Cl/C=C/Cl,False,2.324196476893589,3.491460063147847,272.8999284589767,2.2175777303345967e-07,0.0,0.0,3.2745906097247213,0.020213522282251366,0.5,0.05828049760472513,0.0283011265484199,4.289290621594541,0,0.0,0,69
ClCC(Cl)Cl,False,2.9861318751466985,3.4615500839286284,283.19617491523513,0.07204148173332214,0.0,0.0,0.60836966547976,0.0062718522214408245,0.5,0.02315397731106351,0.009380502809443546,1.2756959745446375,0,0.0,0,163
CCOC(=O)Cc1ccccc1,False,5.106838546565865,3.5085401904766655,268.2947009911061,1.2762147188186646,0.0,0.0,0.21360412538492007,0.007120137512830669,0.5,0.11048014652904056,0.02710927599888332,2.878244710129535,0,0.0,0,133
COC(=O)c1ccccc1,False,3.895146545947893,3.5523139082427866,294.6695720943284,0.34072837233543396,0.0,0.0,2.4041636084931186,0.009318463598810537,0.5,0.024620359631937087,0.007930158389179343,1.0149778191100653,0,0.0,0,310
Cc1ccccc1O,True,3.8279907544876806,3.3728678940010193,293.1668358504625,0.5645159482955933,1524.9977190939107,0.01,4.80552977722569,0.016125938849750637,0.5,0.08258363208911879,0.027803151921101357,2.6500198367836805,0,77.37393703642459,0,130
CCCCC(CC)CO,True,3.66917489258658,3.9243873102906908,268.8981323901087,1.0992318391799927,2409.243009918627,0.01,1.7940523409445475,0.011006456079414402,0.5,0.7357330420224797,0.27958009309447757,18.46489976805183,0,215.80573100194647,0,379
O=Cc1ccco1,False,3.332181018080479,3.2581666720349327,304.3114863082037,0.7959148287773132,0.0,0.0,5.327105274040146,0.02156722783012205,0.5,0.0542548117985479,0.018632035654509837,2.8413713033026995,0,0.0,0,85
CCCCOCCOCCO,True,3.828291655912638,4.009027382076902,289.55203106572986,2.398590087890625,2508.7196471558423,0.01,0.7107549723272081,0.015794554940604624,0.5,0.871646378550128,0.32347712064385703,23.89954798019532,0,268.19020954744934,0,404
FC(F)(F)C(F)(F)N(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,False,5.025054263285074,3.6874719987330367,176.9342135651798,0.1644056737422943,0.0,0.0,0.38400014579197167,0.004682928607219167,0.5,0.040175561180953036,0.0108155188741344,0.6826687921679853,0,0.0,0,427
OC(C(F)(F)F)C(F)(F)F,True,1.0000000000027027,4.994046498747565,134.82149052375627,0.26989907026290894,3355.951034238953,0.01,8.529132917341576,0.041403557851172695,0.5,0.00035157139524098416,0.08378475295873823,3.0370405677386483,0,23.314591923635213,0,582
COC(=O)OC,False,3.2659334534165243,3.2372217298630614,254.0446655377503,0.30078819394111633,0.0,0.0,4.153506557959659,0.0067978830735837305,0.5,0.013568180441325673,0.004740133536217313,0.5899935305875446,0,0.0,0,451
Clc1ccccc1Cl,False,2.9450085588013177,3.7674427535536923,331.8477595786678,0.039801161736249924,0.0,0.0,0.7875889084935745,0.004234348970395562,0.5,0.013447123505126694,0.006088303976840217,0.8780655923298099,0,0.0,0,802
COC(C)(C)OC,False,3.2352882325743404,3.651875503208673,239.0355802435329,0.43628719449043274,0.0,0.0,2.5480362582467126,0.024738216099482648,0.5,0.07768627419982994,0.030819436896656248,3.279759712297111,0,0.0,0,962
C1=CC2C3C=CC(C3)C2C1,False,3.1839582355282303,3.8861565092833286,307.4728301963194,0.32204049825668335,0.0,0.0,1.0578793188306201,0.013919464721455528,0.5,0.09881341667299778,0.04269049066363117,5.459904564958072,0,0.0,0,484
CC(C)(C)C(C)(C)O,True,3.3073839562054155,3.865458471973068,259.7475424885342,0.6800564527511597,1676.800701401475,0.01,0.28190231771572843,0.014095115885786422,0.5,5.859890324290464,2.5134503723203907,197.6018812888607,0,1651.3013543132647,0,678
C1CCCCCC1,False,2.6924035748533752,3.932682392178127,296.196473934991,0.07904306054115295,0.0,0.0,0.7870367969649859,0.006613754596344419,0.5,0.008348140441013584,0.004095963765350218,0.5286305915224842,0,0.0,0,382
CCCCCC(C)=O,False,4.093680221194575,3.5822587065006064,253.51701964691483,1.0387479066848755,0.0,0.0,2.0001228704688763,0.010417306617025397,0.5,0.032320400479765934,0.01009640909463166,1.0686505886623507,0,0.0,0,92
CCCCC(=O)CC,False,4.176750903850685,3.5473336492201257,248.72849005076344,0.9714210629463196,0.0,0.0,0.99402834530318,0.013432815477069999,0.5,0.10625443611888528,0.03218798430710627,3.3850540056070644,0,0.0,0,1087
CCCC(=O)CCC,False,4.022182568073516,3.5972296018081034,251.52396268197774,0.5793058276176453,0.0,0.0,1.06125175564266,0.01128991229407085,0.5,0.09221462496335137,0.02955211744313722,3.0477768727683294,0,0.0,0,287
CC(=O)CC(C)C,False,3.4843925816109147,3.622529565133446,254.2837443552538,1.060355544090271,0.0,0.0,5.487399609797212,0.009269256097630425,0.5,0.023158205222363712,0.00854774010386484,0.9280428781641011,0,0.0,0,117
Cc1ccccc1Cl,False,2.9836207730247146,3.782652505435754,311.70613703070643,0.509929895401001,0.0,0.0,1.7866709024271619,0.012853747499475985,0.5,0.03901069361080903,0.017397349141970296,2.3230121527109757,0,0.0,0,705
CC(=O)CCC=C(C)C,False,4.592662028251765,3.5200239784950633,250.3386531858559,0.9621240496635437,0.0,0.0,0.957151485498955,0.03087585437093403,0.5,0.17446635852201736,0.04797501391180868,5.0099692322703255,0,0.0,0,1328
ClC1CCCCC1,False,2.5494605261326773,4.015164415717768,326.2530155372148,0.22349579632282257,0.0,0.0,1.6565692454716807,0.015928550437227698,0.5,0.0705668268023312,0.03851799324035936,5.377068503716391,0,0.0,0,447
COP(OC)OC,False,2.8724127196150633,3.8073924806780797,280.6746133081624,0.40961334109306335,0.0,0.0,2.336488476388691,0.02815046357094808,0.5,0.11918850754895537,0.055579214096476766,6.883139483384425,0,0.0,0,1944
C1CCCCCCC1,False,2.934370882859715,3.974845817180679,304.0963354612188,0.08231333643198013,0.0,0.0,3.3371596860427033,0.018336042231003866,0.5,0.03540556776391174,0.016077617967264816,2.149673147772554,0,0.0,0,383
ClCC1CO1,False,3.2276423054506234,3.197490760621524,277.1515753718254,0.5899988412857056,0.0,0.0,2.798192466682727,0.013990962333413634,0.5,0.033592005193894006,0.010749175587868831,1.7411258966145626,0,0.0,0,442
COCC(C)O,True,4.23939235054658,3.1195785483437617,237.5515517647249,0.6714667677879333,0.0011257353180749163,0.01,10.845808174036916,0.03368263408085999,0.5,0.36796508174956655,0.14132277415966757,2.848755414032862,0,42257.89361289062,0,3055
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,False,5.0961977050206615,4.276963506165687,264.40716570016986,0.10288092494010925,0.0,0.0,0.5511789405491504,0.006640710127098198,0.5,0.062180742071927204,0.018678663928769244,1.5765602279416013,0,0.0,0,1119
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,False,5.158040012094619,4.16684445264627,213.06369190886224,0.4781542420387268,0.0,0.0,2.3013632359642835,0.015549751594353267,0.5,0.054092986359605924,0.01608999265548585,1.0750222769661744,0,0.0,0,500
c1ccc2sccc2c1,False,2.944370002671048,3.8319269983846507,362.8841566128855,0.7687218189239502,0.0,0.0,0.33219974207505115,0.004814489015580452,0.5,0.02179057091177143,0.00945932925504951,1.5854955051928048,0,0.0,0,1002
C1CCCCCCCCC1,False,3.2505302651144046,4.134603523075579,318.82910925018115,0.050110504031181335,0.0,0.0,0.011404997070259474,0.00020736358309562678,0.5,0.0012240974864201723,0.0005568029035712284,0.06674037196355564,0,0.0,0,1381
C1CCCCCCCCCCC1,False,3.696894358328192,4.214382677058147,320.3629230039943,0.03419351205229759,0.0,0.0,0.018327144985546925,0.0005727232807983414,0.5,0.003989837033141046,0.0016200053243218028,0.18775786838964617,0,0.0,0,992
O=C1CCC1,False,2.6574173851874825,3.3681344587827233,295.3397321780269,0.9138094186782837,0.0,0.0,0.12450226427856947,0.003112556606964237,0.5,0.022069219372175233,0.009992399123947884,1.441340095924134,0,0.0,0,4872
O=C1CCCCCC1,False,3.176598703696647,3.731749898645528,316.25073361422403,1.2902315855026245,0.0,0.0,0.623750133780103,0.00903985701130584,0.5,0.07786766852909582,0.03235677530191523,4.361014680534248,0,0.0,0,1317
O=C1CCCCCCC1,False,3.2583747102139027,3.8611625330070236,323.9713965229558,1.1141548156738281,0.0,0.0,0.3863062390703829,0.010730728863066192,0.5,0.10054638314028277,0.04234530155139202,5.634236941405703,0,0.0,0,1318
O=C1CCCCCCCCCC1,False,3.6755329080783996,4.09817656910621,333.5158990260725,1.5572994947433472,0.0,0.0,0.0326246204904151,0.0014184617604528302,0.5,0.01916532861205285,0.007628941889039237,0.9527835815433131,0,0.0,0,7940
O=C1CCCCCCCCCCC1,False,3.928645149038765,4.129769382967212,331.8272021756348,1.1627833843231201,0.0,0.0,0.04591183804396972,0.0012082062643149927,0.5,0.008739868821060844,0.0032692680483260078,0.3962611326204042,0,0.0,0,993
CCOCCC#N,False,3.7866280432476653,3.414982409941161,281.97638865522936,2.5561459064483643,0.0,0.0,0.18861361861249573,0.006985689578240583,0.5,0.06701979072831847,0.021660898790358367,2.6905833152632814,0,0.0,0,1712
ClCc1ccccc1,False,3.835862447396061,3.4560949577225637,285.23511870648315,0.4743551015853882,0.0,0.0,2.471184454468282,0.023761388985271945,0.5,0.08356047156987247,0.026509929630798686,3.3951649428972077,0,0.0,0,492
CC[Ge](CC)(CC)CC,False,4.020474284975949,4.00633986672664,257.0307601641201,0.36919766664505005,0.0,0.0,0.8264766407611751,0.01252237334486629,0.5,0.07849925099562371,0.028563892057810288,2.6155272666786877,0,0.0,0,4020
CCC[Ge](CCC)(CCC)CCC,False,6.091599207422163,3.856672774325699,237.45470301774537,0.2630830705165863,0.0,0.0,0.6890313955474923,0.010766115555429567,0.5,0.09719864773296256,0.02203585087550341,1.7792319503993554,0,0.0,0,7622
CCCC[Ge](CCCC)(CCCC)CCCC,False,7.3294899238029005,3.931830919576451,239.18010131386836,0.41741490364074707,0.0,0.0,0.9570352460658805,0.01407404773626295,0.5,0.1465627651293719,0.028415740442996665,2.100250518607264,0,0.0,0,4021
C=C/C=C/CC,False,3.1342729761381345,3.622631361115551,238.65214135711807,0.6532260179519653,0.0,0.0,0.010705464407573865,0.0005352732203786932,0.5,0.012493989615735179,0.005259450026153645,0.5393003885849448,0,0.0,0,1997
C=CC/C=C/C,False,2.789544328256726,3.7816787643354077,249.0359840534464,0.31864339113235474,0.0,0.0,0.009487802665126175,0.00047439013325630875,0.5,0.01163827463495352,0.0057260263999296445,0.5955033252178082,0,0.0,0,1996
C/C=C/C=C/C,False,2.882734149212296,3.7320346235827255,258.4668308062985,5.522483661479782e-07,0.0,0.0,0.005089979247794362,0.00028277662487746454,0.5,0.008172501164360564,0.0038357939710639646,0.42581079756119233,0,0.0,0,1939
C=C/C=C\C=C,False,2.6581189692369485,3.708964791824698,273.12403441578147,0.01802447810769081,0.0,0.0,0.00793626557096868,0.00036073934413494,0.5,0.008069954244363105,0.004069435661911379,0.4902251194205724,0,0.0,0,1692
C1=CCCC=C1,False,2.4396555525651946,3.723362463208865,287.59889231678574,0.36107581853866577,0.0,0.0,0.27059192885039957,0.0037067387513753363,0.5,0.01981234012265318,0.010416838122439745,1.4073587454708056,0,0.0,0,1128
C1=CCC=CC1,False,2.6973228122538426,3.5858065987121344,278.905576247427,5.509904781320074e-07,0.0,0.0,1.5426536246616607,0.023024680965099412,0.5,0.10969539839187784,0.05034989580465162,6.77551469129434,0,0.0,0,848
O=C1CCCN1,True,5.456960337721035,2.718953679946304,287.8113107876398,1.2970741987228394,19.094341429686914,0.01,2.0755107314962253,0.023061230349958058,0.5,0.39102347643676016,0.09846691154093676,8.662062240003616,0,62168.54143651839,0,1160
C=CCCCCCCC,False,4.184105310975172,3.80377781499051,243.22941171051036,0.8332659602165222,0.0,0.0,0.5092298442881573,0.008487164071469289,0.5,0.04163090376608354,0.013485142957724823,1.274422602785022,0,0.0,0,328
CC=NO,True,1.6631221575955994,3.760932764738242,318.68954399521886,1.3381937742233276,2583.312561708648,0.01,0.06759552838267409,0.0017332186764788227,0.5,0.07038724279489182,0.051927744304968465,2.944361976221953,0,95.91338446001451,0,6269
