Unnamed: 0.1,Unnamed: 0,Name,smiles,Valid,sigma,m,epsilon_k,mu,Assoc_scheme,KAB,epsilonAB
391,391,Allyl_formate,C=CCOC=O,True,3.437453060280691,2.877757028438082,255.61986690761867,1.816241856141412,2B,0.0581919038581632,1399.9184108648683
393,393,Pyridazine,c1ccnnc1,True,3.7857562272338687,2.167259426906554,397.9569742290672,4.345000018411968,2B,0.0,0.0
396,396,Pent-4-en-2-ol,C=CCC(C)O,True,3.6799946951711786,2.867974881522134,238.99290784246696,1.7012967995032495,2B,0.183170575651338,2327.3567403640955
397,397,2-Ethyl-2-propene-1-ol,C=C(CC)CO,True,3.651055690378002,2.907380794315883,238.1916542140036,1.360540671938917,2B,0.4351032254816596,2665.936659841372
398,398,Cyclopropanecarboxylic_acid,O=C(O)C1CC1,True,3.588837749248642,2.620823696054192,396.3621993056619,4.765693606391414,2B,0.7066045273013325,2730.708021251895
399,399,3-Methyltetrahydrofuran,CC1CCOC1,True,3.677658884785584,2.68843063827965,267.6724163146289,1.9188254063358656,2B,0.0,0.0
401,401,Mono-ethyl-ethanolamine,CCNCCO,True,3.582770437388051,3.166602319707004,269.63184498469263,2.898400169058786,2B,0.3493007662096257,2018.8174050105756
404,404,n-Propylazide,CCCN=[N+]=[N-],True,3.4688642861030066,3.082121513131777,280.6767870907503,2.505749606405237,2B,0.0,0.0
405,405,i-Propylazide,CC(C)N=[N+]=[N-],True,3.5283160454580687,2.9390231583806727,288.5848486077348,2.6147235513529914,2B,0.0,0.0
408,408,3-Penten-2-one,CC=CC(C)=O,True,3.605279203285456,3.0249294123406765,297.49451281835786,3.709189551640628,2B,0.0,0.0
409,409,Ethylcyclobutane,CCC1CCC1,True,3.700730942203143,2.904979105135398,252.47584666241417,0.0947433374966282,2B,0.0,0.0
411,411,3-Penten-2-ol,CC=CC(C)O,True,3.566610504036348,3.17028459450074,234.02176128574425,1.7931731009581868,2B,0.4799264096824305,2652.736839594007
413,413,2-Methoxy-1-propanol,COC(C)CO,True,3.562013844774732,3.000759958615544,268.2234714434826,2.476762186807606,2B,0.3370210951553943,2243.956233604161
414,414,3-Methylbutyl_amine,CC(C)CCN,True,3.710999831208071,3.0898998845432253,228.83543560514525,1.2189673129333698,2B,0.0869584646561034,2480.972136081145
416,416,Diketene,C=C1CC(=O)O1,True,3.4240467890859625,2.6866222177132224,354.4750999933991,3.475178054431169,2B,0.070472484710046,1210.2569461777828
417,417,4-Pentene-1-ol,C=CCCCO,True,3.545183393172917,3.2051054880295338,227.5125947127744,1.4682872539118494,2B,0.481222454037257,2724.295860053437
418,418,2-Ethoxypropene,C=C(C)OCC,True,3.567206414480803,3.0787671130825807,232.5003484144769,0.6995064617285532,2B,0.0,0.0
421,421,N-Methylimidazole,Cn1ccnc1,True,3.694740212351706,2.5058693776821857,377.8875438442834,4.336974711708612,2B,0.0,0.0
423,423,1-Methylpyrazole,Cn1cccn1,True,3.62868225776687,2.5073635897942976,297.4378840666311,2.4568111465881945,2B,0.0,0.0
424,424,N-Vinylmethylformamid,C=CCNC=O,True,3.5385103560298115,2.99293453972008,322.2448970425046,3.76742576436484,2B,1.1849514981961446,2591.489145733176
425,425,Aminooxoacetic_acid,NC(=O)C(=O)O,True,3.308664687470104,2.544089167939976,349.47312889806096,2.955009532979547,2B,1.4965778264312712,2342.9091025495736
426,426,3-Butenoic_acid,C=CCC(=O)O,True,3.5532210162463027,2.7976383252459627,361.910240156552,4.469252403926187,2B,0.95031604329301,2550.2428828574066
427,427,4-Methoxybut-1-ene,C=CCCOC,True,3.542984127967967,3.220014894617768,225.0193263759757,1.3125403841406176,2B,0.0,0.0
428,428,3-Hydroxybutyraldehyde,CC(O)CC=O,True,3.52269546942383,2.97823763939909,299.22407882990785,3.388702303242349,2B,0.2245156348402594,1558.724476385269
429,429,2-Hydroxytetrahydrofuran,OC1CCCO1,True,3.526395632478473,2.5575729096214808,289.19566847645524,0.8800599865918232,2B,0.4963467653182317,2504.783790849311
430,430,2-Methyl-2-aminobutane,CCC(C)(C)N,True,3.8442439443227023,2.7702438554234226,238.45411142284863,1.2772471530600489,2B,0.0662462786294555,2675.3741643320554
431,431,2-Amino-2-methyl-1-propanol_XAMPY,CC(C)(N)CO,True,3.7514175461557366,2.7150452949195047,275.43075498089433,2.44150474502918,2B,0.2622161980589555,1990.643324069004
433,433,N-Ethylacetamide,CCNC(C)=O,True,3.566934656057318,3.069456069295713,307.63799332749784,3.683364157940401,2B,0.8705417300545836,2701.392372434308
435,435,trans-Pent-2-en-1-ol,CC/C=C/CO,True,3.5549114933769737,3.2285967979612256,239.5555021979762,2.1188172856572605,2B,0.4611416576104764,2684.6173058925606
436,436,cis-2-Penten-1-ol,CC/C=C\CO,True,3.6013238692220213,3.0896396982438388,241.3918222624236,2.081377721606532,2B,0.5140955312340106,2610.1039907620384
439,439,Diformylhydrazine,O=CNNC=O,True,3.1833612517413425,2.7915028406101445,367.9030202439735,0.0028354893757515,2B,1.3842818644191064,2570.589044920122
440,440,Pent-2-en-4-yn-1-ol,C#CC=CCO,True,3.451749293421091,3.0778646030123618,235.6426474394013,1.3362529999966324,2B,0.4469002302901256,2719.990063919789
441,441,Pent-4-en-2-yn-1-ol,C=CC#CCO,True,3.417240562575208,3.203084935222561,242.51901567439725,1.7255800821752665,2B,0.5614981189813311,2725.795817046575
442,442,Methyl_isopropenyl_ketone,C=C(C)C(C)=O,True,3.6848250435960033,2.7431019336804416,263.6360822908455,2.728061086192903,2B,0.0,0.0
443,443,1-Nitropropane,CCC[N+](=O)[O-],True,3.461011612209598,3.004321008698894,334.8422266821723,3.850605693913621,2B,0.1350524402455279,1328.534751097461
444,444,Carbonylcyanide,N#CC(=O)C#N,True,3.144206908377307,2.8014461646425346,239.4740099652615,0.6920001445086554,2B,0.3239178882261817,1287.5094290754205
445,445,Butanamide,CCCC(N)=O,True,3.567696794999536,3.049960401645854,298.0847184150999,3.479778185459528,2B,1.0313503832279027,2669.054023205985
447,447,Pent-1-yn-3-ol,C#CC(O)CC,True,3.564281042041056,2.971638128831289,228.43111985097903,1.508857610909658,2B,0.3194121395756705,2747.3344094625936
448,448,Piperidine,C1CCNCC1,True,3.7948491354235134,2.5085780258873625,268.8412372707892,0.8841986541496204,2B,0.2257189907021507,2500.046317082289
449,449,2-Methyltetrahydrofuran,CC1CCCO1,True,3.652361319964152,2.722791889796924,262.5409387407526,1.5651272568069348,2B,0.0,0.0
450,450,trans-Pent-3-en-1-ol,C/C=C/CCO,True,3.591863292973139,3.1008893764277703,238.0134964975116,1.9587890825711685,2B,0.3105460887421686,2203.2004255013485
451,451,2-Methyl-3-buten-1-ol,C=CC(C)CO,True,3.6732948465110185,2.8891884657319427,240.7423078551523,1.7922856496663693,2B,0.1855021843902705,2409.199774955088
452,452,2-Methylbut-2-en-1-ol,CC=C(C)CO,True,3.644618293621716,2.94458288166366,242.9072941517125,1.8588446626870143,2B,0.2875167480482519,2706.17913097196
453,453,2-Aminothiazole,Nc1nccs1,True,3.7291595526621713,2.3727421153888244,310.37050705850515,1.5883448145790005,2B,0.5748159892399402,3076.660918362001
454,454,2-Methylpyrrole,Cc1ccc[nH]1,True,3.684493918761559,2.5343605634969606,276.47830307033973,1.971363632108496,2B,0.7673281815517904,1778.8646017130636
455,455,2-Pyrrolidone,O=C1CCCN1,True,3.6393992844079337,2.556891636044064,377.4594947112058,4.169641769984564,2B,1.211482597244463,2615.2274806573687
457,457,N-Hydroxydiethylamine,CCN(O)CC,True,3.5739930954426664,3.045613369822431,248.6595045269117,0.7462688925581716,2B,0.2962771961059519,2601.7369334405826
458,458,2-Methyl-1-pentene,C=C(C)CCC,True,3.715795076917906,3.0716475055757675,218.4027618271675,0.5050463147078692,2B,0.0,0.0
459,459,3-Methyl-1-pentene,C=CC(C)CC,True,3.743467993760895,2.9938824717837766,223.5849812044725,0.3009161677278241,2B,0.0,0.0
460,460,4-Methyl-1-pentene,C=CCC(C)C,True,3.743062675319945,2.9971649616972016,222.7839505104964,0.3360207731673743,2B,0.0,0.0
462,462,2-Methyl-2-pentene,CCC=C(C)C,True,3.69228031523908,3.09371095020851,225.7993238112472,0.2487177918846981,2B,0.0,0.0
463,463,trans-3-Methyl-2-pentene,C/C=C(\C)CC,True,3.7203042873855,3.009330432392466,228.8171797563107,0.1536232078821426,2B,0.0,0.0
464,464,cis-4-Methyl-2-pentene,C/C=C\C(C)C,True,3.719439277797626,3.043829738716739,224.04575185162275,0.3601757626492932,2B,0.0,0.0
465,465,trans-4-Methyl-2-pentene,C/C=C/C(C)C,True,3.659313493496267,3.194533525515739,223.3947042996424,0.1552647738542133,2B,0.0,0.0
466,466,2-Ethyl-1-butene,C=C(CC)CC,True,3.763810814107704,2.946578663389844,221.8430766679412,0.4678000106883282,2B,0.0,0.0
470,470,cis-3-Methyl-2-pentene,C/C=C(/C)CC,True,3.73276905413088,2.9851662811231527,229.56150823121155,0.2026652658942819,2B,0.0,0.0
474,474,Ethyl_isopropyl_amine,CCNC(C)C,True,3.686961175828675,3.142694229138552,227.15059102342613,0.9610264772627236,2B,0.050018542108109,2437.389916503472
476,476,Methylenecyclopentane,C=C1CCCC1,True,3.748607416070816,2.632228990919653,252.3004952197529,0.575700008685079,2B,0.0,0.0
477,477,Ethylethylenediamine,CCNCCN,True,3.570762010860016,3.22084464443219,242.0396989139431,0.5380285773079344,2B,0.1495281268447722,2573.981287671458
478,478,o-Methyloxime_2-propanone,CON=C(C)C,True,3.4582685062993828,3.173861429200392,244.82232600851088,0.8457066276197676,2B,0.0,0.0
479,479,1-Methoxy-2-propanone,COCC(C)=O,True,3.463159888722622,3.0998281611224288,273.81345161983097,2.8455963821315207,2B,0.0,0.0
480,480,Dimethyl_isopropyl_amine,CC(C)N(C)C,True,3.788591330263219,2.853825881520434,241.33693233783745,0.5975540561321628,2B,0.0,0.0
482,482,LX+Y-Lactic_acid,C[C@H](O)C(=O)O,True,3.5040633040285,2.7091020632845213,402.9003426088288,4.802224861457447,2B,1.0839648231919037,2626.3538039931764
483,483,3-Methoxy_propionitrile,COCCC#N,True,3.4584812349445504,3.224195926873832,284.4393148228785,3.790803616649114,2B,0.1220323001486029,1448.1553393970885
484,484,Butyraldehyde_oxime,CCCC=NO,True,3.483489762692987,3.1072849920993795,247.8050136521609,0.9622993972771676,2B,0.6208311754831974,2887.9827756861064
485,485,Tetrahydropyran,C1CCOCC1,True,3.7344065074538055,2.5183461608234934,268.81247911011053,1.5368275667751408,2B,0.0,0.0
486,486,Ethylene_glycol_monovinyl_ether,C=COCCO,True,3.468909968303992,2.9862865279294644,251.12581775500072,1.5342162103171768,2B,0.386924771426651,2651.541486607393
487,487,1-Aminopentane,CCCCCN,True,3.605776083187154,3.380675365289317,219.59798347772465,1.206471740240939,2B,0.1803905594519587,2590.067752941756
488,488,Piperazine,C1CNCCN1,True,3.77301683611596,2.464056517408082,290.2530068206632,1.915065586344238,2B,0.2807238423411324,2580.84254918064
489,489,3-Methyl-3-buten-1-ol,C=C(C)CCO,True,3.697922562430331,2.834103901263079,246.6322461496235,1.9715682539541968,2B,0.096174074208273,2405.7144112382102
493,493,N-Methylglycine,CNCC(=O)O,True,3.5149589692917105,2.9273167234266486,418.54423264511627,5.406300341268509,2B,1.3611630182039058,2057.8550051280936
494,494,Ethoxyacetonitrile,CCOCC#N,True,3.480185721864607,3.1213850243297223,266.180719009737,3.28856846363277,2B,0.8395035339393585,1399.652404254066
495,495,trans-2-Butenoic_acid,C/C=C/C(=O)O,True,3.518165832541172,2.944889826170912,397.2402009867518,5.127688229602108,2B,0.7221994369994826,2630.4963953311967
499,499,2-Butyne_dinitrile,N#CC#CC#N,True,3.1773568285712908,2.945541320867012,293.1743456014765,0.0,2B,0.0,0.0
500,500,Oxamide,NC(=O)C(N)=O,True,3.2583473997677945,2.568773315787308,354.74737304443704,0.0008,2B,0.8295346915325045,2533.939158949845
501,501,Divinylcarbinol,C=CC(O)C=C,True,3.6685933185031,2.732675793570565,234.41665190014592,1.5412195430891733,2B,0.4873453902961506,2643.948562015955
502,502,2-Nitropropane,CC(C)[N+](=O)[O-],True,3.537270342103691,2.7998880040701977,337.3713958306556,3.755828497149464,2B,0.0,0.0
503,503,2-Methylbutanenitrile,CCC(C)C#N,True,3.7158095880824433,2.9543386189717324,284.44749688833747,3.995545395812692,2B,0.0,0.0
504,504,1-Nitropropene,CC=C[N+](=O)[O-],True,3.4380825640570247,2.9146085352685587,387.9766368978768,4.461187265739917,2B,0.1907466341596337,1379.18245665226
505,505,Cyclobutyl_cyanide,N#CC1CCC1,True,3.67840789070994,2.74076858643002,324.0548891668966,4.23291979725579,2B,0.0,0.0
506,506,2-Propenoic_acid_methyl_ester,C=CC(=O)OC,True,3.399581474232248,2.932578207160687,252.7533916296442,1.510882477229781,2B,0.0,0.0
507,507,N-Methylpyrrolidine,CN1CCCC1,True,3.715036801414557,2.686403270791041,272.26298616699864,0.5599800800028516,2B,0.0,0.0
508,508,3-Penten-1-ol,CC=CCCO,True,3.591908151507643,3.100831397216104,238.04384809947348,1.960433717318696,2B,0.3103467056850879,2203.832602078848
513,513,Cyclopropyl_methyl_ketone,CC(=O)C1CC1,True,3.6204019255386783,2.7849491158967234,279.3823502812521,2.8225264710893323,2B,0.0,0.0
514,514,tert-Pentanol,CCC(C)(C)O,True,3.75670169897098,2.8183710653812044,242.33067689711672,1.5700535436729537,2B,0.3649260419596302,2687.5572907952387
515,515,Glycerol,OCC(O)CO,True,3.515447325311704,2.7984555932257136,337.151812944163,3.711181336178549,2B,0.7650652530205072,2789.8489513306067
519,519,1-Pentanol,CCCCCO,True,3.55969692054555,3.355119597210625,228.29242497812547,1.823694634526296,2B,0.4672266988242554,2729.556354102076
